timestamp,conso_horaire,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,solar_irradiance,hour,dayofweek,month,lag_1,lag_24,rolling_24
2016-02-25 19:00:00+00:00,0.7350000000001273,29.6,10,976.3,9.7,0.0,19,3,2,0.5069999999998345,0.33799999999996544,0.36624999999999847
2016-02-25 20:00:00+00:00,0.7729999999999109,28.1,11,976.8,10.1,0.0,20,3,2,0.7350000000001273,0.5900000000001455,0.3827916666666719
2016-02-25 21:00:00+00:00,0.5399999999999636,26.8,11,976.9,10.9,0.0,21,3,2,0.7729999999999109,0.599999999999909,0.39041666666666214
2016-02-25 22:00:00+00:00,0.43200000000001637,25.8,11,976.4,11.8,0.0,22,3,2,0.5399999999999636,0.5499999999999545,0.3879166666666644
2016-02-25 23:00:00+00:00,0.1850000000001728,24.8,11,976.5,11.3,0.0,23,3,2,0.43200000000001637,0.5350000000000819,0.3830000000000003
2016-02-26 00:00:00+00:00,0.10799999999994725,23.8,12,976.2,10.6,0.0,0,4,2,0.1850000000001728,0.22800000000006548,0.3684166666666708
2016-02-26 01:00:00+00:00,0.11199999999985266,22.9,12,975.8,10.9,0.0,1,4,2,0.10799999999994725,0.2319999999999709,0.36341666666666583
2016-02-26 02:00:00+00:00,0.07000000000016371,22.1,13,975.4,10.5,0.0,2,4,2,0.11199999999985266,0.21000000000003638,0.3584166666666609
2016-02-26 03:00:00+00:00,0.11099999999987631,21.4,14,975.4,9.7,0.0,3,4,2,0.07000000000016371,0.1799999999998363,0.35258333333333286
2016-02-26 04:00:00+00:00,0.1169999999999618,20.7,14,975.5,9.6,0.0,4,4,2,0.11099999999987631,0.19000000000005457,0.34970833333333456
2016-02-26 05:00:00+00:00,0.2400000000000091,20.1,15,976.0,9.3,0.0,5,4,2,0.1169999999999618,0.24700000000007094,0.346666666666664
2016-02-26 06:00:00+00:00,1.0470000000000255,20.1,15,976.5,10.8,22.0,6,4,2,0.2400000000000091,0.4230000000000018,0.34637499999999477
2016-02-26 07:00:00+00:00,0.17300000000000182,23.7,13,977.3,11.6,194.88,7,4,2,1.0470000000000255,0.19000000000005457,0.37237499999999574
2016-02-26 08:00:00+00:00,0.17000000000007276,27.3,10,978.4,12.4,440.7,8,4,2,0.17300000000000182,0.16999999999984539,0.3716666666666602
2016-02-26 09:00:00+00:00,0.5699999999999363,30.4,9,978.6,12.8,671.78,9,4,2,0.17000000000007276,0.25,0.3716666666666697
2016-02-26 10:00:00+00:00,0.19000000000005457,33.1,7,978.6,13.8,849.25,10,4,2,0.5699999999999363,0.18000000000006366,0.3850000000000004
2016-02-26 11:00:00+00:00,0.21499999999991815,35.0,5,977.8,14.1,950.53,11,4,2,0.19000000000005457,0.18200000000001637,0.3854166666666667
2016-02-26 12:00:00+00:00,0.1950000000001637,36.4,4,976.7,14.0,966.0,12,4,2,0.21499999999991815,0.17499999999995453,0.3867916666666626
2016-02-26 13:00:00+00:00,0.13999999999987267,37.2,4,976.1,14.4,870.35,13,4,2,0.1950000000001637,0.28300000000012915,0.3876250000000046
2016-02-26 14:00:00+00:00,0.11000000000012733,37.5,4,975.5,14.5,741.12,14,4,2,0.13999999999987267,0.459999999999809,0.3816666666666606
2016-02-26 15:00:00+00:00,0.15999999999985448,37.2,4,975.2,14.1,503.1,15,4,2,0.11000000000012733,0.6970000000001164,0.36708333333334053
2016-02-26 16:00:00+00:00,0.11000000000012733,36.4,4,974.9,13.0,270.25,16,4,2,0.15999999999985448,0.6549999999999727,0.3447083333333296
